time_s,controller_state,reason,robot_state_age_s,command_sent,measured_x_T_S_m,measured_y_T_S_m,measured_z_T_S_m,desired_x_T_S_m,desired_y_T_S_m,desired_z_T_S_m,error_x_m,error_y_m,error_z_m,position_error_m,orientation_error_deg
6.941791713,TRACKING,,0.003998798,1,0.047472538,0.000000159,-0.109135414,0.000000000,0.000000000,0.050000000,-0.047448429,0.000002445,-0.159142604,0.166065414,0.009104396
6.952671535,TRACKING,,0.004734961,1,0.047256631,0.000000168,-0.108481899,0.000000000,0.000000000,0.050000000,-0.047232434,0.000002339,-0.158489112,0.165377452,0.009131738
6.963273069,TRACKING,,0.003163482,1,0.047069335,0.000000175,-0.107914599,0.000000000,0.000000000,0.050000000,-0.047045080,0.000002247,-0.157921827,0.164780287,0.009151566
6.972020351,TRACKING,,0.002264965,1,0.046859445,0.000000182,-0.107279188,0.000000000,0.000000000,0.050000000,-0.046835145,0.000002146,-0.157286426,0.164111397,0.009169593
6.982192146,TRACKING,,0.001972165,1,0.046645100,0.000000188,-0.106630283,0.000000000,0.000000000,0.050000000,-0.046620781,0.000002043,-0.156637523,0.163428305,0.009180244
6.997917068,TRACKING,,0.000750262,1,0.046439314,0.000000194,-0.106009002,0.000000000,0.000000000,0.050000000,-0.046414983,0.000001947,-0.156016243,0.162774134,0.009190772
7.014503666,TRACKING,,0.003838564,1,0.046192421,0.000000202,-0.105261790,0.000000000,0.000000000,0.050000000,-0.046168121,0.000001832,-0.155269017,0.161987540,0.009189579
7.023874718,TRACKING,,0.001433879,1,0.045961584,0.000000208,-0.104562674,0.000000000,0.000000000,0.050000000,-0.045937345,0.000001725,-0.154569880,0.161251628,0.009179124
7.037459183,TRACKING,,0.012129443,1,0.045961584,0.000000208,-0.104562674,0.000000000,0.000000000,0.050000000,-0.045937345,0.000001725,-0.154569880,0.161251628,0.009179124
7.044909480,TRACKING,,0.000540386,1,0.045665611,0.000000217,-0.103671678,0.000000000,0.000000000,0.050000000,-0.045641472,0.000001593,-0.153678850,0.160313233,0.009161908
7.058017215,TRACKING,,0.003535893,1,0.045376027,0.000000226,-0.102798751,0.000000000,0.000000000,0.050000000,-0.045352096,0.000001462,-0.152805856,0.159393984,0.009105875
7.071499020,TRACKING,,0.013588950,1,0.045376027,0.000000226,-0.102798751,0.000000000,0.000000000,0.050000000,-0.045352096,0.000001462,-0.152805856,0.159393984,0.009105875
7.080137326,TRACKING,,0.010170996,1,0.045138204,0.000000233,-0.102080777,0.000000000,0.000000000,0.050000000,-0.045114468,0.000001357,-0.152087820,0.158638016,0.009053517
7.089637658,TRACKING,,0.003563657,1,0.044880369,0.000000240,-0.101302072,0.000000000,0.000000000,0.050000000,-0.044856849,0.000001247,-0.151309047,0.157818137,0.008997060
7.098512649,TRACKING,,0.001637121,1,0.044635229,0.000000249,-0.100563490,0.000000000,0.000000000,0.050000000,-0.044611968,0.000001144,-0.150570384,0.157040340,0.008924111
7.111000782,TRACKING,,0.001378290,1,0.044416935,0.000000257,-0.099904981,0.000000000,0.000000000,0.050000000,-0.044393916,0.000001055,-0.149911800,0.156346946,0.008856505
7.118865815,TRACKING,,0.011443026,1,0.044416935,0.000000257,-0.099904981,0.000000000,0.000000000,0.050000000,-0.044393916,0.000001055,-0.149911800,0.156346946,0.008856505
7.128057354,TRACKING,,0.001684192,1,0.044151685,0.000000266,-0.099107487,0.000000000,0.000000000,0.050000000,-0.044128936,0.000000954,-0.149114222,0.155506958,0.008785748
7.139652366,TRACKING,,0.003155670,1,0.043944849,0.000000273,-0.098484601,0.000000000,0.000000000,0.050000000,-0.043922381,0.000000873,-0.148491248,0.154850981,0.008703808
7.151302569,TRACKING,,0.002824263,1,0.043726712,0.000000281,-0.097827568,0.000000000,0.000000000,0.050000000,-0.043704539,0.000000791,-0.147834125,0.154159058,0.008619114
7.160965144,TRACKING,,0.000262470,1,0.043512346,0.000000288,-0.097181673,0.000000000,0.000000000,0.050000000,-0.043490477,0.000000713,-0.147188137,0.153478888,0.008531116
7.173844273,TRACKING,,0.000084887,1,0.043512346,0.000000288,-0.097181673,0.000000000,0.000000000,0.050000000,-0.043490477,0.000000713,-0.147188137,0.153478888,0.008531116
7.183691166,TRACKING,,0.010169107,1,0.043293109,0.000000294,-0.096521013,0.000000000,0.000000000,0.050000000,-0.043271560,0.000000634,-0.146527378,0.152783181,0.008437882
7.191349767,TRACKING,,0.004990270,1,0.043034645,0.000000302,-0.095745095,0.000000000,0.000000000,0.050000000,-0.043013452,0.000000548,-0.145751351,0.151965829,0.008337392
7.201657023,TRACKING,,0.002245277,1,0.042810971,0.000000309,-0.095072771,0.000000000,0.000000000,0.050000000,-0.042790161,0.000000472,-0.145078910,0.151257688,0.008221714
7.212252957,TRACKING,,0.002078206,1,0.042594968,0.000000315,-0.094423005,0.000000000,0.000000000,0.050000000,-0.042574524,0.000000402,-0.144429033,0.150573356,0.008111055
7.222158202,TRACKING,,0.001484017,1,0.042391882,0.000000321,-0.093811770,0.000000000,0.000000000,0.050000000,-0.042371789,0.000000338,-0.143817691,0.149929639,0.008005276
7.232521267,TRACKING,,0.000212513,1,0.042203184,0.000000326,-0.093243696,0.000000000,0.000000000,0.050000000,-0.042183419,0.000000280,-0.143249517,0.149331394,0.007905628
7.241536747,TRACKING,,0.010361862,1,0.042203184,0.000000326,-0.093243696,0.000000000,0.000000000,0.050000000,-0.042183419,0.000000280,-0.143249517,0.149331394,0.007905628
7.251826068,TRACKING,,0.003014780,1,0.041974404,0.000000331,-0.092557654,0.000000000,0.000000000,0.050000000,-0.041955013,0.000000215,-0.142563362,0.148608665,0.007794860
