time_s,controller_state,reason,robot_state_age_s,command_sent,measured_x_T_S_m,measured_y_T_S_m,measured_z_T_S_m,desired_x_T_S_m,desired_y_T_S_m,desired_z_T_S_m,error_x_m,error_y_m,error_z_m,position_error_m,orientation_error_deg
10.847199066,TRACKING,,0.000759123,1,0.042179990,0.000000321,-0.093176241,0.000000000,0.000000000,0.050000000,-0.042160226,0.000000265,-0.143182062,0.149260134,0.007909502
10.858713778,TRACKING,,0.003193902,1,0.041977215,0.000000324,-0.092566788,0.000000000,0.000000000,0.050000000,-0.041957845,0.000000203,-0.142572490,0.148618221,0.007786246
10.871655070,TRACKING,,0.006202953,1,0.041764952,0.000000328,-0.091928659,0.000000000,0.000000000,0.050000000,-0.041745976,0.000000141,-0.141934242,0.147946124,0.007664684
10.881471977,TRACKING,,0.004162688,1,0.041520775,0.000000331,-0.091194716,0.000000000,0.000000000,0.050000000,-0.041502261,0.000000073,-0.141200159,0.147173104,0.007521685
10.890731102,TRACKING,,0.004365185,1,0.041520775,0.000000331,-0.091194716,0.000000000,0.000000000,0.050000000,-0.041502261,0.000000073,-0.141200159,0.147173104,0.007521685
10.902174346,TRACKING,,0.005215949,1,0.041159633,0.000000336,-0.090109303,0.000000000,0.000000000,0.050000000,-0.041141824,-0.000000023,-0.140114534,0.146029902,0.007300350
10.911810735,TRACKING,,0.005685693,1,0.041159633,0.000000336,-0.090109303,0.000000000,0.000000000,0.050000000,-0.041141824,-0.000000023,-0.140114534,0.146029902,0.007300350
10.920682830,TRACKING,,0.004331619,1,0.040814058,0.000000340,-0.089071251,0.000000000,0.000000000,0.050000000,-0.040796925,-0.000000108,-0.139076278,0.144936538,0.007087082
10.931490462,TRACKING,,0.005323611,1,0.040620666,0.000000342,-0.088490742,0.000000000,0.000000000,0.050000000,-0.040603921,-0.000000153,-0.138495652,0.144325064,0.006963562
10.941786486,TRACKING,,0.003929210,1,0.040620666,0.000000342,-0.088490742,0.000000000,0.000000000,0.050000000,-0.040603921,-0.000000153,-0.138495652,0.144325064,0.006963562
